dataset,n,R,metodo,tiempo
ratio-resistenciam1,20,11784,DP,0.777961
ratio-resistenciam1,21,12899,DP,0.837233
ratio-resistenciam1,22,10262,DP,0.774009
ratio-resistenciam1,23,8384,DP,0.575189
ratio-resistenciam1,24,11629,DP,0.942481
ratio-resistenciam1,25,12580,DP,1.21817
ratio-resistenciam1,26,13532,DP,1.21552
ratio-resistenciam1,27,12473,DP,1.06401
ratio-resistenciam1,28,15733,DP,1.83491
ratio-resistenciam1,29,13695,DP,1.53088
ratio-resistenciam1,30,14135,DP,1.44838
ratio-resistenciam1,31,14874,DP,2.53549
ratio-resistenciam1,32,19098,DP,2.02666
ratio-resistenciam1,33,17662,DP,2.01491
ratio-resistenciam1,34,17271,DP,2.08475
ratio-resistenciam1,35,15896,DP,1.91053
ratio-resistenciam1,36,20561,DP,2.1787
ratio-resistenciam1,37,20216,DP,2.9898
ratio-resistenciam1,38,19013,DP,2.51719
ratio-resistenciam1,39,19349,DP,2.52429
ratio-resistenciam1,40,19451,DP,2.55699
ratio-resistenciam1,41,20548,DP,3.09352
ratio-resistenciam1,42,21423,DP,3.61481
ratio-resistenciam1,43,24896,DP,4.09991
ratio-resistenciam1,44,21557,DP,3.61011
ratio-resistenciam1,45,23606,DP,3.69705
ratio-resistenciam1,46,22811,DP,3.8783
ratio-resistenciam1,47,24579,DP,3.66763
ratio-resistenciam1,48,22129,DP,3.28167
ratio-resistenciam1,49,26196,DP,3.25355
ratio-resistenciam1,50,19635,DP,3.65083
ratio-resistenciam1,51,27050,DP,4.55324
ratio-resistenciam1,52,27251,DP,5.12618
ratio-resistenciam1,53,27568,DP,4.76643
ratio-resistenciam1,54,27579,DP,5.02556
ratio-resistenciam1,55,27236,DP,5.26467
ratio-resistenciam1,56,27053,DP,5.22669
ratio-resistenciam1,57,31570,DP,5.74958
ratio-resistenciam1,58,34923,DP,7.47787
ratio-resistenciam1,59,31669,DP,5.93505
ratio-resistenciam1,60,29385,DP,5.73413
ratio-resistenciam1,61,29796,DP,6.15933
ratio-resistenciam1,62,27218,DP,5.73604
ratio-resistenciam1,63,32460,DP,6.10145
ratio-resistenciam1,64,29169,DP,6.44532
ratio-resistenciam1,65,34446,DP,7.55595
ratio-resistenciam1,66,34572,DP,7.42465
ratio-resistenciam1,67,32292,DP,7.66299
ratio-resistenciam1,68,32878,DP,8.62154
ratio-resistenciam1,69,32122,DP,7.41029
ratio-resistenciam1,70,34565,DP,6.79283
ratio-resistenciam1,71,37689,DP,8.76035
ratio-resistenciam1,72,35547,DP,8.53807
ratio-resistenciam1,73,36147,DP,8.47139
ratio-resistenciam1,74,42174,DP,11.3775
ratio-resistenciam1,75,36788,DP,10.1916
ratio-resistenciam1,76,36223,DP,10.3087
ratio-resistenciam1,77,35107,DP,9.04859
ratio-resistenciam1,78,38094,DP,8.65798
ratio-resistenciam1,79,37875,DP,9.87645
ratio-resistenciam1,80,42849,DP,11.1433
ratio-resistenciam1,81,42594,DP,11.6792
ratio-resistenciam1,82,38578,DP,11.8313
ratio-resistenciam1,83,41369,DP,10.7515
ratio-resistenciam1,84,34577,DP,9.7396
ratio-resistenciam1,85,47337,DP,12.3419
ratio-resistenciam1,86,40726,DP,12.115
ratio-resistenciam1,87,44853,DP,12.5083
ratio-resistenciam1,88,48197,DP,13.5604
ratio-resistenciam1,89,44911,DP,12.3383
ratio-resistenciam1,90,49001,DP,12.4155
ratio-resistenciam1,91,43756,DP,12.4063
ratio-resistenciam1,92,45882,DP,13.3351
ratio-resistenciam1,93,47659,DP,12.4688
ratio-resistenciam1,94,52454,DP,16.7825
ratio-resistenciam1,95,50817,DP,14.5196
ratio-resistenciam1,96,45283,DP,13.5155
ratio-resistenciam1,97,45135,DP,14.2324
ratio-resistenciam1,98,54303,DP,16.6179
ratio-resistenciam1,99,48162,DP,15.1421
ratio-resistenciam1,100,51863,DP,14.8425
ratio-resistenciam1,101,51881,DP,13.8536
ratio-resistenciam1,102,49516,DP,15.0444
ratio-resistenciam1,103,53245,DP,17.0663
ratio-resistenciam1,104,52828,DP,16.2588
ratio-resistenciam1,105,55887,DP,15.5625
ratio-resistenciam1,106,46043,DP,14.4891
ratio-resistenciam1,107,56549,DP,18.7259
ratio-resistenciam1,108,50993,DP,16.4972
ratio-resistenciam1,109,53741,DP,16.3152
ratio-resistenciam1,110,57531,DP,19.3287
ratio-resistenciam1,111,54751,DP,17.6956
ratio-resistenciam1,112,52823,DP,17.7834
ratio-resistenciam1,113,54667,DP,18.0146
ratio-resistenciam1,114,61997,DP,20.6264
ratio-resistenciam1,115,63498,DP,17.8719
ratio-resistenciam1,116,56489,DP,17.9037
ratio-resistenciam1,117,62549,DP,19.9315
ratio-resistenciam1,118,57745,DP,18.9774
ratio-resistenciam1,119,57172,DP,20.4763
ratio-resistenciam1,120,63165,DP,21.8941
ratio-resistenciam1,121,60596,DP,19.4753
ratio-resistenciam1,122,59250,DP,19.5936
ratio-resistenciam1,123,62954,DP,21.2715
ratio-resistenciam1,124,63039,DP,18.2143
ratio-resistenciam1,125,59359,DP,20.84
ratio-resistenciam1,126,61682,DP,21.3845
ratio-resistenciam1,127,61578,DP,22.2647
ratio-resistenciam1,128,66687,DP,17.7201
ratio-resistenciam1,129,62176,DP,19.4911
ratio-resistenciam1,130,62906,DP,20.722
ratio-resistenciam1,131,68706,DP,19.5206
ratio-resistenciam1,132,61354,DP,21.8629
ratio-resistenciam1,133,67414,DP,22.5542
ratio-resistenciam1,134,68227,DP,20.3104
ratio-resistenciam1,135,61891,DP,18.9615
ratio-resistenciam1,136,69479,DP,24.8647
ratio-resistenciam1,137,69714,DP,24.6988
ratio-resistenciam1,138,77025,DP,24.8365
ratio-resistenciam1,139,67188,DP,25.1469
ratio-resistenciam1,140,69297,DP,23.7094
ratio-resistenciam1,141,67394,DP,23.5063
ratio-resistenciam1,142,72536,DP,25.771
ratio-resistenciam1,143,67251,DP,22.2106
ratio-resistenciam1,144,74223,DP,25.2076
ratio-resistenciam1,145,78922,DP,29.4837
ratio-resistenciam1,146,72345,DP,29.1961
ratio-resistenciam1,147,78629,DP,26.5402
ratio-resistenciam1,148,72229,DP,26.2507
ratio-resistenciam1,149,71896,DP,25.3576
ratio-resistenciam1,150,74380,DP,28.7066
ratio-resistenciam1,151,78591,DP,40.5749
ratio-resistenciam1,152,74330,DP,30.2826
ratio-resistenciam1,153,73654,DP,38.4375
ratio-resistenciam1,154,79131,DP,40.0371
ratio-resistenciam1,155,79644,DP,29.7057
ratio-resistenciam1,156,84588,DP,29.5305
ratio-resistenciam1,157,79339,DP,31.6575
ratio-resistenciam1,158,82920,DP,28.1207
ratio-resistenciam1,159,83143,DP,31.4371
ratio-resistenciam1,160,76876,DP,27.8561
ratio-resistenciam1,161,83032,DP,30.2315
ratio-resistenciam1,162,84122,DP,33.9683
ratio-resistenciam1,163,89319,DP,31.6439
ratio-resistenciam1,164,89776,DP,32.3156
ratio-resistenciam1,165,91743,DP,31.5437
ratio-resistenciam1,166,78746,DP,27.9265
ratio-resistenciam1,167,86899,DP,47.2156
ratio-resistenciam1,168,83911,DP,30.0684
ratio-resistenciam1,169,84581,DP,31.4484
ratio-resistenciam1,170,84209,DP,35.5946
ratio-resistenciam1,171,83552,DP,31.5618
ratio-resistenciam1,172,90710,DP,34.2763
ratio-resistenciam1,173,82472,DP,30.7292
ratio-resistenciam1,174,85607,DP,32.0046
ratio-resistenciam1,175,90449,DP,35.6944
ratio-resistenciam1,176,77158,DP,29.9313
ratio-resistenciam1,177,90849,DP,35.2745
ratio-resistenciam1,178,83077,DP,29.6804
ratio-resistenciam1,179,97988,DP,39.8451
ratio-resistenciam1,180,83275,DP,30.0608
ratio-resistenciam1,181,90260,DP,37.2237
ratio-resistenciam1,182,89735,DP,35.3823
ratio-resistenciam1,183,92318,DP,31.6053
ratio-resistenciam1,184,95076,DP,59.4124
ratio-resistenciam1,185,86578,DP,35.0426
ratio-resistenciam1,186,97430,DP,37.5758
ratio-resistenciam1,187,84145,DP,45.795
ratio-resistenciam1,188,94034,DP,36.9551
ratio-resistenciam1,189,100384,DP,49.2698
ratio-resistenciam1,190,100018,DP,38.6274
ratio-resistenciam1,191,93828,DP,37.7364
ratio-resistenciam1,192,92485,DP,34.9659
ratio-resistenciam1,193,97758,DP,39.4179
ratio-resistenciam1,194,95642,DP,36.5539
ratio-resistenciam1,195,104410,DP,39.7579
ratio-resistenciam1,196,96011,DP,57.6934
ratio-resistenciam1,197,104023,DP,43.6763
ratio-resistenciam1,198,101367,DP,44.2687
ratio-resistenciam1,199,93183,DP,41.8495
ratio-resistenciam1,200,98829,DP,40.5981
ratio-resistenciaM1,1,996,DP,0.008904
ratio-resistenciaM1,2,1200,DP,0.011898
ratio-resistenciaM1,3,1379,DP,0.021578
ratio-resistenciaM1,4,1261,DP,0.02252
ratio-resistenciaM1,5,1344,DP,0.024859
ratio-resistenciaM1,6,2212,DP,0.047135
ratio-resistenciaM1,7,4571,DP,0.103882
ratio-resistenciaM1,8,4773,DP,0.112101
ratio-resistenciaM1,9,3260,DP,0.097484
ratio-resistenciaM1,10,5573,DP,0.181643
ratio-resistenciaM1,11,6556,DP,0.252731
ratio-resistenciaM1,12,4997,DP,0.174484
ratio-resistenciaM1,13,4612,DP,0.238165
ratio-resistenciaM1,14,5345,DP,0.31359
ratio-resistenciaM1,15,8114,DP,0.383647
ratio-resistenciaM1,16,8740,DP,0.505285
ratio-resistenciaM1,17,7501,DP,0.512612
ratio-resistenciaM1,18,8377,DP,0.542724
ratio-resistenciaM1,19,5896,DP,0.505407
ratio-resistenciaM1,20,11009,DP,0.68231
ratio-resistenciaM1,21,10295,DP,0.806154
ratio-resistenciaM1,22,12628,DP,0.933437
ratio-resistenciaM1,23,11836,DP,0.978973
ratio-resistenciaM1,24,14328,DP,1.09173
ratio-resistenciaM1,25,15164,DP,1.42686
ratio-resistenciaM1,26,14029,DP,1.34434
ratio-resistenciaM1,27,15624,DP,2.02738
ratio-resistenciaM1,28,13280,DP,1.58145
ratio-resistenciaM1,29,12879,DP,1.58398
ratio-resistenciaM1,30,15040,DP,1.95057
ratio-resistenciaM1,31,17486,DP,3.2067
ratio-resistenciaM1,32,15349,DP,2.21062
ratio-resistenciaM1,33,20848,DP,2.63512
ratio-resistenciaM1,34,14718,DP,2.61933
ratio-resistenciaM1,35,17452,DP,3.43428
ratio-resistenciaM1,36,18124,DP,2.91217
ratio-resistenciaM1,37,14383,DP,2.47346
ratio-resistenciaM1,38,22014,DP,3.29543
ratio-resistenciaM1,39,18619,DP,2.92867
ratio-resistenciaM1,40,23358,DP,3.43751
ratio-resistenciaM1,41,21751,DP,3.26598
ratio-resistenciaM1,42,19445,DP,3.56021
ratio-resistenciaM1,43,21160,DP,3.611
ratio-resistenciaM1,44,21964,DP,4.43795
ratio-resistenciaM1,45,20229,DP,4.2229
ratio-resistenciaM1,46,24779,DP,5.67424
ratio-resistenciaM1,47,20136,DP,5.77053
ratio-resistenciaM1,48,27726,DP,6.85527
ratio-resistenciaM1,49,28257,DP,6.94169
ratio-resistenciaM1,50,27302,DP,4.64944
ratio-resistenciaM1,51,26605,DP,6.52818
ratio-resistenciaM1,52,26724,DP,5.491
ratio-resistenciaM1,53,23816,DP,6.62045
ratio-resistenciaM1,54,26781,DP,6.53628
ratio-resistenciaM1,55,29782,DP,6.81172
ratio-resistenciaM1,56,27210,DP,6.53069
ratio-resistenciaM1,57,29426,DP,7.18296
ratio-resistenciaM1,58,32496,DP,7.51079
ratio-resistenciaM1,59,28376,DP,7.46031
ratio-resistenciaM1,60,31423,DP,8.04717
ratio-resistenciaM1,61,32668,DP,8.05256
ratio-resistenciaM1,62,29553,DP,8.18452
ratio-resistenciaM1,63,33152,DP,9.31021
ratio-resistenciaM1,64,28026,DP,7.41773
ratio-resistenciaM1,65,36773,DP,8.75509
ratio-resistenciaM1,66,33437,DP,9.42922
ratio-resistenciaM1,67,29344,DP,9.88237
ratio-resistenciaM1,68,35186,DP,9.8074
ratio-resistenciaM1,69,34465,DP,10.0668
ratio-resistenciaM1,70,38678,DP,12.4139
ratio-resistenciaM1,71,33655,DP,9.33958
ratio-resistenciaM1,72,35372,DP,10.5758
ratio-resistenciaM1,73,36688,DP,11.4183
ratio-resistenciaM1,74,30546,DP,9.70304
ratio-resistenciaM1,75,39504,DP,13.5388
ratio-resistenciaM1,76,36870,DP,10.9018
ratio-resistenciaM1,77,40708,DP,12.5688
ratio-resistenciaM1,78,42281,DP,14.8982
ratio-resistenciaM1,79,36314,DP,10.9531
ratio-resistenciaM1,80,39503,DP,12.5888
ratio-resistenciaM1,81,41340,DP,13.73
ratio-resistenciaM1,82,38734,DP,12.6292
ratio-resistenciaM1,83,37479,DP,11.7099
ratio-resistenciaM1,84,45233,DP,15.2368
ratio-resistenciaM1,85,43344,DP,11.5897
ratio-resistenciaM1,86,45668,DP,14.868
ratio-resistenciaM1,87,40399,DP,12.8081
ratio-resistenciaM1,88,47568,DP,17.0179
ratio-resistenciaM1,89,45197,DP,14.2605
ratio-resistenciaM1,90,50263,DP,16.4309
ratio-resistenciaM1,91,44113,DP,15.6034
ratio-resistenciaM1,92,43998,DP,14.3748
ratio-resistenciaM1,93,44405,DP,14.642
ratio-resistenciaM1,94,49069,DP,18.2219
ratio-resistenciaM1,95,50020,DP,16.6826
ratio-resistenciaM1,96,50362,DP,15.395
ratio-resistenciaM1,97,47190,DP,17.5179
ratio-resistenciaM1,98,44556,DP,16.0756
ratio-resistenciaM1,99,51724,DP,15.3151
ratio-resistenciaM1,100,48977,DP,12.7259
ratio-resistenciaM1,101,54381,DP,19.0381
ratio-resistenciaM1,102,46426,DP,16.9175
ratio-resistenciaM1,103,50170,DP,16.3418
ratio-resistenciaM1,104,50876,DP,16.5778
ratio-resistenciaM1,105,56360,DP,17.2684
ratio-resistenciaM1,106,56673,DP,17.8029
ratio-resistenciaM1,107,58366,DP,19.8392
ratio-resistenciaM1,108,52426,DP,19.4209
ratio-resistenciaM1,109,60660,DP,21.6862
ratio-resistenciaM1,110,57893,DP,17.4283
ratio-resistenciaM1,111,57519,DP,22.1005
ratio-resistenciaM1,112,56725,DP,22.1447
ratio-resistenciaM1,113,54701,DP,20.7417
ratio-resistenciaM1,114,53071,DP,19.9163
ratio-resistenciaM1,115,57008,DP,18.599
ratio-resistenciaM1,116,59857,DP,22.4018
ratio-resistenciaM1,117,58874,DP,19.0855
ratio-resistenciaM1,118,60644,DP,17.986
ratio-resistenciaM1,119,60836,DP,22.8575
ratio-resistenciaM1,120,61071,DP,23.0877
ratio-resistenciaM1,121,60664,DP,21.5897
ratio-resistenciaM1,122,61049,DP,21.8748
ratio-resistenciaM1,123,65351,DP,20.5058
ratio-resistenciaM1,124,59039,DP,21.8766
ratio-resistenciaM1,125,66926,DP,26.2863
ratio-resistenciaM1,126,66005,DP,23.5447
ratio-resistenciaM1,127,58257,DP,23.2904
ratio-resistenciaM1,128,66426,DP,23.5497
ratio-resistenciaM1,129,61506,DP,24.0925
ratio-resistenciaM1,130,63555,DP,27.5768
ratio-resistenciaM1,131,65692,DP,22.0642
ratio-resistenciaM1,132,71017,DP,27.2581
ratio-resistenciaM1,133,70571,DP,25.3668
ratio-resistenciaM1,134,64516,DP,29.1367
ratio-resistenciaM1,135,63554,DP,26.0224
ratio-resistenciaM1,136,69565,DP,23.3063
ratio-resistenciaM1,137,67415,DP,22.5602
ratio-resistenciaM1,138,70018,DP,23.6735
ratio-resistenciaM1,139,73456,DP,27.3898
ratio-resistenciaM1,140,73003,DP,28.0249
ratio-resistenciaM1,141,71652,DP,27.2329
ratio-resistenciaM1,142,70284,DP,27.8837
ratio-resistenciaM1,143,74536,DP,27.184
ratio-resistenciaM1,144,70064,DP,30.2331
ratio-resistenciaM1,145,71170,DP,29.2098
ratio-resistenciaM1,146,66893,DP,26.9651
ratio-resistenciaM1,147,75505,DP,29.1924
ratio-resistenciaM1,148,72094,DP,27.5653
ratio-resistenciaM1,149,67774,DP,29.4718
ratio-resistenciaM1,150,76515,DP,28.6198
ratio-resistenciaM1,151,76113,DP,29.927
ratio-resistenciaM1,152,72281,DP,29.9419
ratio-resistenciaM1,153,76506,DP,29.864
ratio-resistenciaM1,154,74466,DP,29.8341
ratio-resistenciaM1,155,69012,DP,28.4086
ratio-resistenciaM1,156,80630,DP,29.8513
ratio-resistenciaM1,157,83214,DP,32.3774
ratio-resistenciaM1,158,83732,DP,32.3657
ratio-resistenciaM1,159,82810,DP,32.8198
ratio-resistenciaM1,160,81976,DP,32.8291
ratio-resistenciaM1,161,80167,DP,32.7454
ratio-resistenciaM1,162,83777,DP,33.7429
ratio-resistenciaM1,163,85718,DP,34.372
ratio-resistenciaM1,164,81935,DP,33.7173
ratio-resistenciaM1,165,78974,DP,32.0262
ratio-resistenciaM1,166,76709,DP,31.3752
ratio-resistenciaM1,167,85789,DP,36.5835
ratio-resistenciaM1,168,84969,DP,33.6537
ratio-resistenciaM1,169,84545,DP,34.1463
ratio-resistenciaM1,170,91304,DP,38.3264
ratio-resistenciaM1,171,83440,DP,33.9387
ratio-resistenciaM1,172,86380,DP,36.113
ratio-resistenciaM1,173,79009,DP,32.9804
ratio-resistenciaM1,174,81813,DP,32.3202
ratio-resistenciaM1,175,85622,DP,35.5245
ratio-resistenciaM1,176,91771,DP,37.4131
ratio-resistenciaM1,177,86251,DP,35.2251
ratio-resistenciaM1,178,90021,DP,36.4948
ratio-resistenciaM1,179,86088,DP,33.094
ratio-resistenciaM1,180,87096,DP,34.8702
ratio-resistenciaM1,181,96987,DP,38.0586
ratio-resistenciaM1,182,97430,DP,39.5472
ratio-resistenciaM1,183,96543,DP,36.6645
ratio-resistenciaM1,184,85952,DP,34.7776
ratio-resistenciaM1,185,99279,DP,39.8425
ratio-resistenciaM1,186,95995,DP,39.5279
ratio-resistenciaM1,187,100368,DP,40.6677
ratio-resistenciaM1,188,93958,DP,39.1462
ratio-resistenciaM1,189,93188,DP,39.9187
ratio-resistenciaM1,190,97816,DP,42.9274
ratio-resistenciaM1,191,94296,DP,40.3805
ratio-resistenciaM1,192,99237,DP,41.274
ratio-resistenciaM1,193,101526,DP,41.4708
ratio-resistenciaM1,194,100960,DP,43.1458
ratio-resistenciaM1,195,103056,DP,45.216
ratio-resistenciaM1,196,99670,DP,44.4889
ratio-resistenciaM1,197,96873,DP,44.4648
ratio-resistenciaM1,198,97006,DP,41.5426
ratio-resistenciaM1,199,96415,DP,44.9593
ratio-resistenciaM1,200,99053,DP,42.3364
dinamica,1000,1000,DP,38.308
dinamica,1000,1500,DP,43.1115
dinamica,1000,2000,DP,41.4839
dinamica,1000,2500,DP,42.4749
dinamica,1000,3000,DP,51.0808
dinamica,1000,3500,DP,50.1733
dinamica,1000,4000,DP,47.7091
dinamica,1000,4500,DP,52.198
dinamica,1000,5000,DP,52.5075
dinamica,1000,5500,DP,53.9873
dinamica,1000,6000,DP,54.0434
dinamica,1000,6500,DP,55.2663
dinamica,1000,7000,DP,56.7927
dinamica,1000,7500,DP,54.0511
dinamica,1500,1000,DP,57.9306
dinamica,1500,1500,DP,64.2711
dinamica,1500,2000,DP,74.1386
dinamica,1500,2500,DP,77.8088
dinamica,1500,3000,DP,72.9655
dinamica,1500,3500,DP,76.7768
dinamica,1500,4000,DP,80.7055
dinamica,1500,4500,DP,77.0502
dinamica,1500,5000,DP,80.0278
dinamica,1500,5500,DP,82.3329
dinamica,1500,6000,DP,83.5277
dinamica,1500,6500,DP,81.2994
dinamica,1500,7000,DP,83.1832
dinamica,1500,7500,DP,82.2872
dinamica,2000,1000,DP,84.8579
dinamica,2000,1500,DP,87.025
dinamica,2000,2000,DP,92.5746
dinamica,2000,2500,DP,94.2202
dinamica,2000,3000,DP,96.0417
dinamica,2000,3500,DP,95.9818
dinamica,2000,4000,DP,96.4402
dinamica,2000,4500,DP,108.093
dinamica,2000,5000,DP,104.017
dinamica,2000,5500,DP,113.112
dinamica,2000,6000,DP,112.827
dinamica,2000,6500,DP,118.56
dinamica,2000,7000,DP,114.681
dinamica,2000,7500,DP,118.852
dinamica,2500,1000,DP,103.127
dinamica,2500,1500,DP,122.957
dinamica,2500,2000,DP,122.038
dinamica,2500,2500,DP,129.622
dinamica,2500,3000,DP,124.777
dinamica,2500,3500,DP,130.325
dinamica,2500,4000,DP,135.003
dinamica,2500,4500,DP,135.429
dinamica,2500,5000,DP,138.37
dinamica,2500,5500,DP,136.337
dinamica,2500,6000,DP,139.206
dinamica,2500,6500,DP,142.859
dinamica,2500,7000,DP,145.045
dinamica,2500,7500,DP,146.509
dinamica,3000,1000,DP,127.511
dinamica,3000,1500,DP,143.358
dinamica,3000,2000,DP,150.662
dinamica,3000,2500,DP,150.22
dinamica,3000,3000,DP,156.963
dinamica,3000,3500,DP,156.991
dinamica,3000,4000,DP,170.25
dinamica,3000,4500,DP,161.033
dinamica,3000,5000,DP,165.567
dinamica,3000,5500,DP,171.094
dinamica,3000,6000,DP,167.263
dinamica,3000,6500,DP,170.289
dinamica,3000,7000,DP,170.52
dinamica,3000,7500,DP,175.726
dinamica,3500,1000,DP,148.78
dinamica,3500,1500,DP,166.693
dinamica,3500,2000,DP,172.126
dinamica,3500,2500,DP,178.337
dinamica,3500,3000,DP,178.989
dinamica,3500,3500,DP,180.945
dinamica,3500,4000,DP,181.334
dinamica,3500,4500,DP,184.396
dinamica,3500,5000,DP,188.055
dinamica,3500,5500,DP,193.543
dinamica,3500,6000,DP,191.237
dinamica,3500,6500,DP,192.712
dinamica,3500,7000,DP,210.603
dinamica,3500,7500,DP,201.33
dinamica,4000,1000,DP,182.39
dinamica,4000,1500,DP,190.401
dinamica,4000,2000,DP,198.549
dinamica,4000,2500,DP,198.512
dinamica,4000,3000,DP,210.272
dinamica,4000,3500,DP,213.876
dinamica,4000,4000,DP,224.501
dinamica,4000,4500,DP,228.872
dinamica,4000,5000,DP,237.962
dinamica,4000,5500,DP,236.631
dinamica,4000,6000,DP,238.704
dinamica,4000,6500,DP,242.714
dinamica,4000,7000,DP,250.098
dinamica,4000,7500,DP,256.59
dinamica,4500,1000,DP,195.787
dinamica,4500,1500,DP,228.981
dinamica,4500,2000,DP,246.663
dinamica,4500,2500,DP,247.918
dinamica,4500,3000,DP,250.495
dinamica,4500,3500,DP,256.422
dinamica,4500,4000,DP,250.703
dinamica,4500,4500,DP,255.14
dinamica,4500,5000,DP,264.103
dinamica,4500,5500,DP,278.316
dinamica,4500,6000,DP,269.951
dinamica,4500,6500,DP,276.945
dinamica,4500,7000,DP,282.734
dinamica,4500,7500,DP,281.06
dinamica,5000,1000,DP,222.708
dinamica,5000,1500,DP,254.735
dinamica,5000,2000,DP,268.105
dinamica,5000,2500,DP,266.464
dinamica,5000,3000,DP,276.809
dinamica,5000,3500,DP,284.609
dinamica,5000,4000,DP,284.587
dinamica,5000,4500,DP,294.858
dinamica,5000,5000,DP,300.122
dinamica,5000,5500,DP,305.275
dinamica,5000,6000,DP,297.833
dinamica,5000,6500,DP,310.702
dinamica,5000,7000,DP,314.836
dinamica,5000,7500,DP,322.45
dinamica,5500,1000,DP,264.762
dinamica,5500,1500,DP,291.393
dinamica,5500,2000,DP,294.578
dinamica,5500,2500,DP,297.679
dinamica,5500,3000,DP,310.211
dinamica,5500,3500,DP,309.336
dinamica,5500,4000,DP,321.678
dinamica,5500,4500,DP,323.315
dinamica,5500,5000,DP,321.446
dinamica,5500,5500,DP,345.817
dinamica,5500,6000,DP,343.746
dinamica,5500,6500,DP,335.823
dinamica,5500,7000,DP,351.809
dinamica,5500,7500,DP,352.859
dinamica,6000,1000,DP,283.263
dinamica,6000,1500,DP,305.468
dinamica,6000,2000,DP,334.928
dinamica,6000,2500,DP,333.204
dinamica,6000,3000,DP,339.067
dinamica,6000,3500,DP,341.941
dinamica,6000,4000,DP,348.897
dinamica,6000,4500,DP,351.828
dinamica,6000,5000,DP,361.56
dinamica,6000,5500,DP,379.202
dinamica,6000,6000,DP,388.685
dinamica,6000,6500,DP,376.092
dinamica,6000,7000,DP,385.602
dinamica,6000,7500,DP,382.444
dinamica,6500,1000,DP,309.391
dinamica,6500,1500,DP,340.064
dinamica,6500,2000,DP,349.099
dinamica,6500,2500,DP,354.293
dinamica,6500,3000,DP,369.95
dinamica,6500,3500,DP,370.851
dinamica,6500,4000,DP,390.003
dinamica,6500,4500,DP,383.922
dinamica,6500,5000,DP,391.902
dinamica,6500,5500,DP,425.777
dinamica,6500,6000,DP,400.126
dinamica,6500,6500,DP,409.657
dinamica,6500,7000,DP,434.589
dinamica,6500,7500,DP,419.225
dinamica,7000,1000,DP,345.454
dinamica,7000,1500,DP,377.077
dinamica,7000,2000,DP,387.339
dinamica,7000,2500,DP,394.102
dinamica,7000,3000,DP,394.236
dinamica,7000,3500,DP,411.75
dinamica,7000,4000,DP,407.695
dinamica,7000,4500,DP,413.328
dinamica,7000,5000,DP,420.01
dinamica,7000,5500,DP,484.383
dinamica,7000,6000,DP,438.148
dinamica,7000,6500,DP,443.192
dinamica,7000,7000,DP,471.138
dinamica,7000,7500,DP,465.907
dinamica,7500,1000,DP,371.356
dinamica,7500,1500,DP,404.261
dinamica,7500,2000,DP,413.901
dinamica,7500,2500,DP,416.692
dinamica,7500,3000,DP,435.8
dinamica,7500,3500,DP,453.137
dinamica,7500,4000,DP,444.943
dinamica,7500,4500,DP,444.078
dinamica,7500,5000,DP,460.481
dinamica,7500,5500,DP,504.305
dinamica,7500,6000,DP,474.398
dinamica,7500,6500,DP,483.08
dinamica,7500,7000,DP,498.232
dinamica,7500,7500,DP,494.72
