dataset,n,R,metodo,tiempo
todo-entra-FB,1,14,FB,0.000666
todo-entra-FB,2,143,FB,0.000811
todo-entra-FB,3,122,FB,0.000923
todo-entra-FB,4,100,FB,0.001098
todo-entra-FB,5,261,FB,0.001924
todo-entra-FB,6,332,FB,0.002292
todo-entra-FB,7,446,FB,0.005415
todo-entra-FB,8,402,FB,0.006435
todo-entra-FB,9,531,FB,0.011112
todo-entra-FB,10,546,FB,0.028218
todo-entra-FB,11,517,FB,0.067856
todo-entra-FB,12,653,FB,0.079524
todo-entra-FB,13,834,FB,0.271823
todo-entra-FB,14,707,FB,0.538335
todo-entra-FB,15,851,FB,1.07717
todo-entra-FB,16,846,FB,1.76652
todo-entra-FB,17,740,FB,3.69607
todo-entra-FB,18,849,FB,6.91492
todo-entra-FB,19,915,FB,12.8184
todo-entra-FB,20,960,FB,22.1768
todo-entra-FB,21,948,FB,40.3453
todo-entra-FB,22,1317,FB,76.6477
todo-entra-FB,23,1503,FB,153.53
todo-entra-FB,24,1036,FB,310.225
todo-entra-FB,25,1421,FB,492.769
todo-entra-FB,26,1398,FB,1006.18
todo-entra-FB,27,1301,FB,2073.82
todo-entra-FB,28,1271,FB,5850.19
todo-entra-FB,29,1876,FB,11310.1
todo-entra-FB,30,1626,FB,21992.8
nada-entra-FB,1,58,FB,0.000661
nada-entra-FB,2,53,FB,0.000775
nada-entra-FB,3,53,FB,0.000949
nada-entra-FB,4,58,FB,0.001344
nada-entra-FB,5,56,FB,0.001801
nada-entra-FB,6,56,FB,0.00308
nada-entra-FB,7,53,FB,0.003524
nada-entra-FB,8,56,FB,0.005845
nada-entra-FB,9,57,FB,0.01107
nada-entra-FB,10,50,FB,0.029619
nada-entra-FB,11,53,FB,0.041101
nada-entra-FB,12,57,FB,0.080931
nada-entra-FB,13,49,FB,0.268979
nada-entra-FB,14,52,FB,0.314923
nada-entra-FB,15,52,FB,0.932697
nada-entra-FB,16,51,FB,1.73805
nada-entra-FB,17,50,FB,3.69652
nada-entra-FB,18,51,FB,6.79687
nada-entra-FB,19,51,FB,14.4683
nada-entra-FB,20,55,FB,21.225
nada-entra-FB,21,50,FB,46.4944
nada-entra-FB,22,50,FB,72.5648
nada-entra-FB,23,49,FB,131.342
nada-entra-FB,24,51,FB,238.393
nada-entra-FB,25,51,FB,497.455
nada-entra-FB,26,55,FB,1020.04
nada-entra-FB,27,49,FB,2741.63
nada-entra-FB,28,49,FB,5531.96
nada-entra-FB,29,49,FB,10965.8
nada-entra-FB,30,51,FB,22502.0
random-FB,1,868,FB,0.001395
random-FB,2,343,FB,0.001087
random-FB,3,493,FB,0.001602
random-FB,4,870,FB,0.002341
random-FB,5,729,FB,0.002696
random-FB,6,330,FB,0.004987
random-FB,7,180,FB,0.00827
random-FB,8,471,FB,0.006579
random-FB,9,43,FB,0.017221
random-FB,10,39,FB,0.033046
random-FB,11,886,FB,0.04137
random-FB,12,446,FB,0.07785
random-FB,13,626,FB,0.17804
random-FB,14,315,FB,0.437212
random-FB,15,711,FB,0.997641
random-FB,16,884,FB,2.05082
random-FB,17,787,FB,3.73853
random-FB,18,223,FB,5.83631
random-FB,19,690,FB,15.3148
random-FB,20,915,FB,24.1701
random-FB,21,96,FB,50.7465
random-FB,22,665,FB,69.3107
random-FB,23,816,FB,135.943
random-FB,24,471,FB,263.642
random-FB,25,847,FB,509.06
random-FB,26,892,FB,989.312
random-FB,27,684,FB,2014.88
random-FB,28,446,FB,4020.45
random-FB,29,504,FB,8019.0
random-FB,30,363,FB,21239.7
mejor-caso-BT-F,1,1,BT-F,0.000831
mejor-caso-BT-F,2,1,BT-F,0.001211
mejor-caso-BT-F,3,1,BT-F,0.001593
mejor-caso-BT-F,4,1,BT-F,0.002064
mejor-caso-BT-F,5,1,BT-F,0.001234
mejor-caso-BT-F,6,1,BT-F,0.001535
mejor-caso-BT-F,7,1,BT-F,0.001599
mejor-caso-BT-F,8,1,BT-F,0.001591
mejor-caso-BT-F,9,1,BT-F,0.001984
mejor-caso-BT-F,10,1,BT-F,0.001945
mejor-caso-BT-F,11,1,BT-F,0.001454
mejor-caso-BT-F,12,1,BT-F,0.001663
mejor-caso-BT-F,13,1,BT-F,0.001124
mejor-caso-BT-F,14,1,BT-F,0.001918
mejor-caso-BT-F,15,1,BT-F,0.001811
mejor-caso-BT-F,16,1,BT-F,0.002437
mejor-caso-BT-F,17,1,BT-F,0.002092
mejor-caso-BT-F,18,1,BT-F,0.002074
mejor-caso-BT-F,19,1,BT-F,0.002483
mejor-caso-BT-F,20,1,BT-F,0.002142
mejor-caso-BT-F,21,1,BT-F,0.002376
mejor-caso-BT-F,22,1,BT-F,0.002006
mejor-caso-BT-F,23,1,BT-F,0.00205
mejor-caso-BT-F,24,1,BT-F,0.001484
mejor-caso-BT-F,25,1,BT-F,0.002261
mejor-caso-BT-F,26,1,BT-F,0.003218
mejor-caso-BT-F,27,1,BT-F,0.001954
mejor-caso-BT-F,28,1,BT-F,0.002434
mejor-caso-BT-F,29,1,BT-F,0.002848
mejor-caso-BT-F,30,1,BT-F,0.002463
mejor-caso-BT-F,31,1,BT-F,0.00256
mejor-caso-BT-F,32,1,BT-F,0.003026
mejor-caso-BT-F,33,1,BT-F,0.002406
mejor-caso-BT-F,34,1,BT-F,0.002682
mejor-caso-BT-F,35,1,BT-F,0.004357
mejor-caso-BT-F,36,1,BT-F,0.002322
mejor-caso-BT-F,37,1,BT-F,0.002433
mejor-caso-BT-F,38,1,BT-F,0.002553
mejor-caso-BT-F,39,1,BT-F,0.002695
mejor-caso-BT-F,40,1,BT-F,0.002885
mejor-caso-BT-F,41,1,BT-F,0.003396
mejor-caso-BT-F,42,1,BT-F,0.00322
mejor-caso-BT-F,43,1,BT-F,0.003623
mejor-caso-BT-F,44,1,BT-F,0.003235
mejor-caso-BT-F,45,1,BT-F,0.002828
mejor-caso-BT-F,46,1,BT-F,0.003452
mejor-caso-BT-F,47,1,BT-F,0.003
mejor-caso-BT-F,48,1,BT-F,0.002936
mejor-caso-BT-F,49,1,BT-F,0.00419
mejor-caso-BT-F,50,1,BT-F,0.003594
mejor-caso-BT-F,51,1,BT-F,0.005128
mejor-caso-BT-F,52,1,BT-F,0.005418
mejor-caso-BT-F,53,1,BT-F,0.003536
mejor-caso-BT-F,54,1,BT-F,0.004031
mejor-caso-BT-F,55,1,BT-F,0.00716
mejor-caso-BT-F,56,1,BT-F,0.004115
mejor-caso-BT-F,57,1,BT-F,0.004193
mejor-caso-BT-F,58,1,BT-F,0.006215
mejor-caso-BT-F,59,1,BT-F,0.004287
mejor-caso-BT-F,60,1,BT-F,0.004553
mejor-caso-BT-F,61,1,BT-F,0.006899
mejor-caso-BT-F,62,1,BT-F,0.011823
mejor-caso-BT-F,63,1,BT-F,0.006527
mejor-caso-BT-F,64,1,BT-F,0.006866
mejor-caso-BT-F,65,1,BT-F,0.006854
mejor-caso-BT-F,66,1,BT-F,0.005133
mejor-caso-BT-F,67,1,BT-F,0.006436
mejor-caso-BT-F,68,1,BT-F,0.005099
mejor-caso-BT-F,69,1,BT-F,0.007743
mejor-caso-BT-F,70,1,BT-F,0.0061
mejor-caso-BT-F,71,1,BT-F,0.005938
mejor-caso-BT-F,72,1,BT-F,0.007384
mejor-caso-BT-F,73,1,BT-F,0.004503
mejor-caso-BT-F,74,1,BT-F,0.008852
mejor-caso-BT-F,75,1,BT-F,0.006429
mejor-caso-BT-F,76,1,BT-F,0.007721
mejor-caso-BT-F,77,1,BT-F,0.008161
mejor-caso-BT-F,78,1,BT-F,0.009616
mejor-caso-BT-F,79,1,BT-F,0.009019
mejor-caso-BT-F,80,1,BT-F,0.007586
mejor-caso-BT-F,81,1,BT-F,0.010516
mejor-caso-BT-F,82,1,BT-F,0.007915
mejor-caso-BT-F,83,1,BT-F,0.009237
mejor-caso-BT-F,84,1,BT-F,0.007327
mejor-caso-BT-F,85,1,BT-F,0.007688
mejor-caso-BT-F,86,1,BT-F,0.008026
mejor-caso-BT-F,87,1,BT-F,0.008009
mejor-caso-BT-F,88,1,BT-F,0.008636
mejor-caso-BT-F,89,1,BT-F,0.0081
mejor-caso-BT-F,90,1,BT-F,0.008454
mejor-caso-BT-F,91,1,BT-F,0.008384
mejor-caso-BT-F,92,1,BT-F,0.009065
mejor-caso-BT-F,93,1,BT-F,0.01073
mejor-caso-BT-F,94,1,BT-F,0.00949
mejor-caso-BT-F,95,1,BT-F,0.00709
mejor-caso-BT-F,96,1,BT-F,0.009331
mejor-caso-BT-F,97,1,BT-F,0.008726
mejor-caso-BT-F,98,1,BT-F,0.008616
mejor-caso-BT-F,99,1,BT-F,0.008671
mejor-caso-BT-F,100,1,BT-F,0.007289
peor-caso-BT-F,1,1,BT-F,0.000905
peor-caso-BT-F,2,3,BT-F,0.001141
peor-caso-BT-F,3,6,BT-F,0.001719
peor-caso-BT-F,4,10,BT-F,0.002067
peor-caso-BT-F,5,15,BT-F,0.00191
peor-caso-BT-F,6,21,BT-F,0.003711
peor-caso-BT-F,7,28,BT-F,0.005478
peor-caso-BT-F,8,36,BT-F,0.009768
peor-caso-BT-F,9,45,BT-F,0.018406
peor-caso-BT-F,10,55,BT-F,0.03613
peor-caso-BT-F,11,66,BT-F,0.079064
peor-caso-BT-F,12,78,BT-F,0.146087
peor-caso-BT-F,13,91,BT-F,0.272546
peor-caso-BT-F,14,105,BT-F,0.574051
peor-caso-BT-F,15,120,BT-F,1.16372
peor-caso-BT-F,16,136,BT-F,2.38079
peor-caso-BT-F,17,153,BT-F,3.33867
peor-caso-BT-F,18,171,BT-F,9.20172
peor-caso-BT-F,19,190,BT-F,14.7364
peor-caso-BT-F,20,210,BT-F,27.6728
peor-caso-BT-F,21,231,BT-F,45.5229
peor-caso-BT-F,22,253,BT-F,71.2697
peor-caso-BT-F,23,276,BT-F,133.572
peor-caso-BT-F,24,300,BT-F,269.462
peor-caso-BT-F,25,325,BT-F,536.533
peor-caso-BT-F,26,351,BT-F,1111.31
peor-caso-BT-F,27,378,BT-F,2271.85
peor-caso-BT-F,28,406,BT-F,4503.53
peor-caso-BT-F,29,435,BT-F,8864.72
peor-caso-BT-F,30,465,BT-F,25105.0
ratio-resistenciam1,1,813,BT-F,0.001048
ratio-resistenciam1,2,706,BT-F,0.001261
ratio-resistenciam1,3,1829,BT-F,0.001769
ratio-resistenciam1,4,1859,BT-F,0.002143
ratio-resistenciam1,5,2699,BT-F,0.002804
ratio-resistenciam1,6,1728,BT-F,0.00246
ratio-resistenciam1,7,3215,BT-F,0.003856
ratio-resistenciam1,8,3449,BT-F,0.004233
ratio-resistenciam1,9,3809,BT-F,0.005453
ratio-resistenciam1,10,4488,BT-F,0.00499
ratio-resistenciam1,11,7600,BT-F,0.005179
ratio-resistenciam1,12,6082,BT-F,0.008317
ratio-resistenciam1,13,5768,BT-F,0.008565
ratio-resistenciam1,14,7952,BT-F,0.010191
ratio-resistenciam1,15,7749,BT-F,0.015289
ratio-resistenciam1,16,8170,BT-F,0.013015
ratio-resistenciam1,17,8325,BT-F,0.016787
ratio-resistenciam1,18,7971,BT-F,0.023747
ratio-resistenciam1,19,11044,BT-F,0.02198
ratio-resistenciam1,20,11784,BT-F,0.018
ratio-resistenciam1,21,12899,BT-F,0.021064
ratio-resistenciam1,22,10262,BT-F,0.034883
ratio-resistenciam1,23,8384,BT-F,0.081852
ratio-resistenciam1,24,11629,BT-F,0.046081
ratio-resistenciam1,25,12580,BT-F,0.05227
ratio-resistenciam1,26,13532,BT-F,0.032619
ratio-resistenciam1,27,12473,BT-F,0.064034
ratio-resistenciam1,28,15733,BT-F,0.07883
ratio-resistenciam1,29,13695,BT-F,0.100451
ratio-resistenciam1,30,14135,BT-F,0.063289
ratio-resistenciam1,31,14874,BT-F,0.09841
ratio-resistenciam1,32,19098,BT-F,0.065842
ratio-resistenciam1,33,17662,BT-F,0.110053
ratio-resistenciam1,34,17271,BT-F,0.057256
ratio-resistenciam1,35,15896,BT-F,0.15543
ratio-resistenciam1,36,20561,BT-F,0.131204
ratio-resistenciam1,37,20216,BT-F,0.141509
ratio-resistenciam1,38,19013,BT-F,0.212771
ratio-resistenciam1,39,19349,BT-F,0.287024
ratio-resistenciam1,40,19451,BT-F,0.207743
ratio-resistenciam1,41,20548,BT-F,0.140395
ratio-resistenciam1,42,21423,BT-F,0.282372
ratio-resistenciam1,43,24896,BT-F,0.113027
ratio-resistenciam1,44,21557,BT-F,0.176489
ratio-resistenciam1,45,23606,BT-F,0.323552
ratio-resistenciam1,46,22811,BT-F,0.203504
ratio-resistenciam1,47,24579,BT-F,0.281778
ratio-resistenciam1,48,22129,BT-F,0.369263
ratio-resistenciam1,49,26196,BT-F,0.284961
ratio-resistenciam1,50,19635,BT-F,0.937603
ratio-resistenciam1,51,27050,BT-F,0.402956
ratio-resistenciam1,52,27251,BT-F,0.500925
ratio-resistenciam1,53,27568,BT-F,0.43422
ratio-resistenciam1,54,27579,BT-F,0.242155
ratio-resistenciam1,55,27236,BT-F,0.749886
ratio-resistenciam1,56,27053,BT-F,0.747415
ratio-resistenciam1,57,31570,BT-F,0.757922
ratio-resistenciam1,58,34923,BT-F,0.598147
ratio-resistenciam1,59,31669,BT-F,0.538098
ratio-resistenciam1,60,29385,BT-F,0.432049
ratio-resistenciam1,61,29796,BT-F,0.820118
ratio-resistenciam1,62,27218,BT-F,0.963217
ratio-resistenciam1,63,32460,BT-F,0.988305
ratio-resistenciam1,64,29169,BT-F,1.13298
ratio-resistenciam1,65,34446,BT-F,0.496195
ratio-resistenciam1,66,34572,BT-F,0.663824
ratio-resistenciam1,67,32292,BT-F,1.31986
ratio-resistenciam1,68,32878,BT-F,0.79203
ratio-resistenciam1,69,32122,BT-F,2.66985
ratio-resistenciam1,70,34565,BT-F,0.838433
ratio-resistenciam1,71,37689,BT-F,1.38649
ratio-resistenciam1,72,35547,BT-F,1.55625
ratio-resistenciam1,73,36147,BT-F,1.44292
ratio-resistenciam1,74,42174,BT-F,2.03704
ratio-resistenciam1,75,36788,BT-F,3.75465
ratio-resistenciam1,76,36223,BT-F,2.28879
ratio-resistenciam1,77,35107,BT-F,1.8537
ratio-resistenciam1,78,38094,BT-F,4.72818
ratio-resistenciam1,79,37875,BT-F,1.56904
ratio-resistenciam1,80,42849,BT-F,2.40116
ratio-resistenciam1,81,42594,BT-F,1.5672
ratio-resistenciam1,82,38578,BT-F,3.49709
ratio-resistenciam1,83,41369,BT-F,2.3117
ratio-resistenciam1,84,34577,BT-F,3.52765
ratio-resistenciam1,85,47337,BT-F,2.61492
ratio-resistenciam1,86,40726,BT-F,5.18678
ratio-resistenciam1,87,44853,BT-F,2.43904
ratio-resistenciam1,88,48197,BT-F,2.72863
ratio-resistenciam1,89,44911,BT-F,2.97383
ratio-resistenciam1,90,49001,BT-F,3.84378
ratio-resistenciam1,91,43756,BT-F,5.58618
