dataset,n,R,metodo,tiempo
ratio-resistenciam1,286,150689,DP,89.5473
ratio-resistenciam1,287,146933,DP,85.817
ratio-resistenciam1,288,145788,DP,87.8694
ratio-resistenciam1,289,145480,DP,83.3234
ratio-resistenciam1,290,142638,DP,80.1346
ratio-resistenciam1,291,143347,DP,90.0879
ratio-resistenciam1,292,147158,DP,92.4858
ratio-resistenciam1,293,147335,DP,94.7078
ratio-resistenciam1,294,147819,DP,90.449
ratio-resistenciam1,295,150328,DP,87.325
ratio-resistenciam1,296,147568,DP,84.8934
ratio-resistenciam1,297,143582,DP,90.2851
ratio-resistenciam1,298,141775,DP,84.5138
ratio-resistenciam1,299,146918,DP,88.9436
ratio-resistenciam1,300,146750,DP,95.7298
